Date,SRF.NS_Close,TORNTPHARM.NS_Close,MMTC.NS_Close,WHIRLPOOL.NS_Close,TATAMOTORS.NS_Close,NTPC.NS_Close,MAHABANK.NS_Close,BHEL.NS_Close,MPHASIS.NS_Close,BASF.NS_Close,GNFC.NS_Close,PCBL.NS_Close,HINDZINC.NS_Close,SCI.NS_Close,JWL.NS_Close,ABBOTINDIA.NS_Close,AUROPHARMA.NS_Close,CERA.NS_Close,MAHSEAMLES.NS_Close,GODFRYPHLP.NS_Close,HEG.NS_Close,NMDC.NS_Close,PIDILITIND.NS_Close,PNB.NS_Close,DEEPAKFERT.NS_Close,APOLLOTYRE.NS_Close,SCHAEFFLER.NS_Close,OIL.NS_Close,IOB.NS_Close,ATUL.NS_Close,RENUKA.NS_Close,PEL.NS_Close,GVT&D.NS_Close,GSPL.NS_Close,INDIACEM.NS_Close,JMFINANCIL.NS_Close,ANANTRAJ.NS_Close,PFIZER.NS_Close,KNRCON.NS_Close,APARINDS.NS_Close,BALKRISIND.NS_Close,GODREJPROP.NS_Close,ITI.NS_Close,CHENNPETRO.NS_Close,IPCALAB.NS_Close,JSL.NS_Close,BLUEDART.NS_Close,WOCKPHARMA.NS_Close,KIRLOSENG.NS_Close,POONAWALLA.NS_Close,APOLLOHOSP.NS_Close,JUBLPHARMA.NS_Close,ACC.NS_Close,TORNTPOWER.NS_Close,BANKINDIA.NS_Close,LICHSGFIN.NS_Close,RPOWER.NS_Close,CESC.NS_Close,TECHNOE.NS_Close,SUNPHARMA.NS_Close,SKFINDIA.NS_Close,NETWORK18.NS_Close,BATAINDIA.NS_Close,TATASTEEL.NS_Close,ASAHIINDIA.NS_Close,UNOMINDA.NS_Close,EIHOTEL.NS_Close,EMAMILTD.NS_Close,SUPREMEIND.NS_Close,BRIGADE.NS_Close,GRASIM.NS_Close,GESHIP.NS_Close,SHREECEM.NS_Close,VOLTAS.NS_Close,BOSCHLTD.NS_Close,ZFCVINDIA.NS_Close,ULTRACEMCO.NS_Close,TRIDENT.NS_Close,TITAN.NS_Close,JSWENERGY.NS_Close,TIMKEN.NS_Close,IRB.NS_Close,RAMCOCEM.NS_Close,DBREALTY.NS_Close,MFSL.NS_Close,NLCINDIA.NS_Close,JKTYRE.NS_Close,NATIONALUM.NS_Close,ASHOKLEY.NS_Close,JINDALSAW.NS_Close,OFSS.NS_Close,SONATSOFTW.NS_Close,ICICIBANK.NS_Close,OLECTRA.NS_Close,ACE.NS_Close,DRREDDY.NS_Close,YESBANK.NS_Close,TATACOMM.NS_Close,HONAUT.NS_Close,RAYMOND.NS_Close,ABB.NS_Close,TITAGARH.NS_Close,M&MFIN.NS_Close,SHRIRAMFIN.NS_Close,PFC.NS_Close,ALKYLAMINE.NS_Close,CANFINHOME.NS_Close,NESTLEIND.NS_Close,NAVA.NS_Close,HINDALCO.NS_Close,SUZLON.NS_Close,CRISIL.NS_Close,SUNDRMFAST.NS_Close,ASTRAL.NS_Close,EXIDEIND.NS_Close,GMRAIRPORT.NS_Close,PRESTIGE.NS_Close,GRAVITA.NS_Close,PRAJIND.NS_Close,VTL.NS_Close,M&M.NS_Close,3MINDIA.NS_Close,GRANULES.NS_Close,DLF.NS_Close,SUNTV.NS_Close,CENTRALBK.NS_Close,PETRONET.NS_Close,SBIN.NS_Close,COLPAL.NS_Close,JSWSTEEL.NS_Close,TATAINVEST.NS_Close,BANKBARODA.NS_Close,IOC.NS_Close,NHPC.NS_Close,TCS.NS_Close,RCF.NS_Close,ADANIENT.NS_Close,JYOTHYLAB.NS_Close,SUNDARMFIN.NS_Close,TATACONSUM.NS_Close,AMBUJACEM.NS_Close,GILLETTE.NS_Close,ONGC.NS_Close,ZYDUSLIFE.NS_Close,TRENT.NS_Close,BEML.NS_Close,BAJFINANCE.NS_Close,KANSAINER.NS_Close,TTML.NS_Close,LT.NS_Close,JKCEMENT.NS_Close,USHAMART.NS_Close,ITC.NS_Close,HINDCOPPER.NS_Close,BAJAJ-AUTO.NS_Close,IIFL.NS_Close,BERGEPAINT.NS_Close,TATACHEM.NS_Close,JPPOWER.NS_Close,WELSPUNLIV.NS_Close,BHARATFORG.NS_Close,CASTROLIND.NS_Close,CHOLAHLDNG.NS_Close,AJANTPHARM.NS_Close,CUMMINSIND.NS_Close,OBEROIRLTY.NS_Close,RECLTD.NS_Close,TVSMOTOR.NS_Close,VGUARD.NS_Close,TECHM.NS_Close,ESCORTS.NS_Close,MOTHERSON.NS_Close,DIVISLAB.NS_Close,BAJAJFINSV.NS_Close,NATCOPHARM.NS_Close,SAIL.NS_Close,J&KBANK.NS_Close,WIPRO.NS_Close,NCC.NS_Close,GLENMARK.NS_Close,KPRMILL.NS_Close,RKFORGE.NS_Close,CUB.NS_Close,GODREJIND.NS_Close,JSWHL.NS_Close,AARTIIND.NS_Close,WELCORP.NS_Close,HFCL.NS_Close,RADICO.NS_Close,HDFCBANK.NS_Close,MASTEK.NS_Close,CIPLA.NS_Close,CANBK.NS_Close,HCLTECH.NS_Close,JBMA.NS_Close,FINCABLES.NS_Close,BPCL.NS_Close,COROMANDEL.NS_Close,CONCOR.NS_Close,REDINGTON.NS_Close,DCMSHRIRAM.NS_Close,AXISBANK.NS_Close,IGL.NS_Close,PATANJALI.NS_Close,THERMAX.NS_Close,MOTILALOFS.NS_Close,INDIANB.NS_Close,IDEA.NS_Close,SARDAEN.NS_Close,TATAELXSI.NS_Close,JBCHEPHARM.NS_Close,UBL.NS_Close,CHOLAFIN.NS_Close,GRAPHITE.NS_Close,ECLERX.NS_Close,FSL.NS_Close,HEROMOTOCO.NS_Close,ADANIPOWER.NS_Close,PERSISTENT.NS_Close,INDHOTEL.NS_Close,CGPOWER.NS_Close,NAUKRI.NS_Close,KEI.NS_Close,IFCI.NS_Close,CEATLTD.NS_Close,MARUTI.NS_Close,SAREGAMA.NS_Close,BRITANNIA.NS_Close,JINDALSTEL.NS_Close,CARBORUNIV.NS_Close,ALOKINDS.NS_Close,EICHERMOT.NS_Close,LUPIN.NS_Close,GPPL.NS_Close,ELGIEQUIP.NS_Close,SIEMENS.NS_Close,KEC.NS_Close,BSOFT.NS_Close,KIRLOSBROS.NS_Close,CCL.NS_Close,GODREJCP.NS_Close,BAJAJHLDNG.NS_Close,ELECON.NS_Close,BEL.NS_Close,MANAPPURAM.NS_Close,DEEPAKNTR.NS_Close,TRIVENI.NS_Close,CENTURYPLY.NS_Close,POWERGRID.NS_Close,DUMMYDBRLT.NS_Close,TATAPOWER.NS_Close,ASTRAZEN.NS_Close,HINDUNILVR.NS_Close,MRPL.NS_Close,BHARTIARTL.NS_Close,FEDERALBNK.NS_Close,SOLARINDS.NS_Close,FORTIS.NS_Close,UCOBANK.NS_Close,ZEEL.NS_Close,BLUESTARCO.NS_Close,MRF.NS_Close,UNIONBANK.NS_Close,NEULANDLAB.NS_Close,GMDCLTD.NS_Close,INDUSINDBK.NS_Close,EIDPARRY.NS_Close,CHAMBLFERT.NS_Close,CGCL.NS_Close,TANLA.NS_Close,KOTAKBANK.NS_Close,VEDL.NS_Close,PHOENIXLTD.NS_Close,ZENSARTECH.NS_Close,FINPIPE.NS_Close,HINDPETRO.NS_Close,COALINDIA.NS_Close,HAVELLS.NS_Close,IDBI.NS_Close,JUBLFOOD.NS_Close,DABUR.NS_Close,ABREL.NS_Close,MARICO.NS_Close,GPIL.NS_Close,BAYERCROP.NS_Close,HSCL.NS_Close,AIAENG.NS_Close,BBTC.NS_Close,INFY.NS_Close,NAVINFLUOR.NS_Close,LINDEINDIA.NS_Close,GLAXO.NS_Close,PAGEIND.NS_Close,ENGINERSIN.NS_Close,FACT.NS_Close,BALRAMCHIN.NS_Close,ADANIPORTS.NS_Close,COFORGE.NS_Close,CYIENT.NS_Close,KARURVYSYA.NS_Close,SJVN.NS_Close,RELIANCE.NS_Close,SOBHA.NS_Close,UPL.NS_Close,ASIANPAINT.NS_Close,GAIL.NS_Close,BIOCON.NS_Close,KAJARIACER.NS_Close,gdp,gdp_rate,SRF.NS_Close_rate,TORNTPHARM.NS_Close_rate,MMTC.NS_Close_rate,WHIRLPOOL.NS_Close_rate,TATAMOTORS.NS_Close_rate,NTPC.NS_Close_rate,MAHABANK.NS_Close_rate,BHEL.NS_Close_rate,MPHASIS.NS_Close_rate,BASF.NS_Close_rate,GNFC.NS_Close_rate,PCBL.NS_Close_rate,HINDZINC.NS_Close_rate,SCI.NS_Close_rate,JWL.NS_Close_rate,ABBOTINDIA.NS_Close_rate,AUROPHARMA.NS_Close_rate,CERA.NS_Close_rate,MAHSEAMLES.NS_Close_rate,GODFRYPHLP.NS_Close_rate,HEG.NS_Close_rate,NMDC.NS_Close_rate,PIDILITIND.NS_Close_rate,PNB.NS_Close_rate,DEEPAKFERT.NS_Close_rate,APOLLOTYRE.NS_Close_rate,SCHAEFFLER.NS_Close_rate,OIL.NS_Close_rate,IOB.NS_Close_rate,ATUL.NS_Close_rate,RENUKA.NS_Close_rate,PEL.NS_Close_rate,GVT&D.NS_Close_rate,GSPL.NS_Close_rate,INDIACEM.NS_Close_rate,JMFINANCIL.NS_Close_rate,ANANTRAJ.NS_Close_rate,PFIZER.NS_Close_rate,KNRCON.NS_Close_rate,APARINDS.NS_Close_rate,BALKRISIND.NS_Close_rate,GODREJPROP.NS_Close_rate,ITI.NS_Close_rate,CHENNPETRO.NS_Close_rate,IPCALAB.NS_Close_rate,JSL.NS_Close_rate,BLUEDART.NS_Close_rate,WOCKPHARMA.NS_Close_rate,KIRLOSENG.NS_Close_rate,POONAWALLA.NS_Close_rate,APOLLOHOSP.NS_Close_rate,JUBLPHARMA.NS_Close_rate,ACC.NS_Close_rate,TORNTPOWER.NS_Close_rate,BANKINDIA.NS_Close_rate,LICHSGFIN.NS_Close_rate,RPOWER.NS_Close_rate,CESC.NS_Close_rate,TECHNOE.NS_Close_rate,SUNPHARMA.NS_Close_rate,SKFINDIA.NS_Close_rate,NETWORK18.NS_Close_rate,BATAINDIA.NS_Close_rate,TATASTEEL.NS_Close_rate,ASAHIINDIA.NS_Close_rate,UNOMINDA.NS_Close_rate,EIHOTEL.NS_Close_rate,EMAMILTD.NS_Close_rate,SUPREMEIND.NS_Close_rate,BRIGADE.NS_Close_rate,GRASIM.NS_Close_rate,GESHIP.NS_Close_rate,SHREECEM.NS_Close_rate,VOLTAS.NS_Close_rate,BOSCHLTD.NS_Close_rate,ZFCVINDIA.NS_Close_rate,ULTRACEMCO.NS_Close_rate,TRIDENT.NS_Close_rate,TITAN.NS_Close_rate,JSWENERGY.NS_Close_rate,TIMKEN.NS_Close_rate,IRB.NS_Close_rate,RAMCOCEM.NS_Close_rate,DBREALTY.NS_Close_rate,MFSL.NS_Close_rate,NLCINDIA.NS_Close_rate,JKTYRE.NS_Close_rate,NATIONALUM.NS_Close_rate,ASHOKLEY.NS_Close_rate,JINDALSAW.NS_Close_rate,OFSS.NS_Close_rate,SONATSOFTW.NS_Close_rate,ICICIBANK.NS_Close_rate,OLECTRA.NS_Close_rate,ACE.NS_Close_rate,DRREDDY.NS_Close_rate,YESBANK.NS_Close_rate,TATACOMM.NS_Close_rate,HONAUT.NS_Close_rate,RAYMOND.NS_Close_rate,ABB.NS_Close_rate,TITAGARH.NS_Close_rate,M&MFIN.NS_Close_rate,SHRIRAMFIN.NS_Close_rate,PFC.NS_Close_rate,ALKYLAMINE.NS_Close_rate,CANFINHOME.NS_Close_rate,NESTLEIND.NS_Close_rate,NAVA.NS_Close_rate,HINDALCO.NS_Close_rate,SUZLON.NS_Close_rate,CRISIL.NS_Close_rate,SUNDRMFAST.NS_Close_rate,ASTRAL.NS_Close_rate,EXIDEIND.NS_Close_rate,GMRAIRPORT.NS_Close_rate,PRESTIGE.NS_Close_rate,GRAVITA.NS_Close_rate,PRAJIND.NS_Close_rate,VTL.NS_Close_rate,M&M.NS_Close_rate,3MINDIA.NS_Close_rate,GRANULES.NS_Close_rate,DLF.NS_Close_rate,SUNTV.NS_Close_rate,CENTRALBK.NS_Close_rate,PETRONET.NS_Close_rate,SBIN.NS_Close_rate,COLPAL.NS_Close_rate,JSWSTEEL.NS_Close_rate,TATAINVEST.NS_Close_rate,BANKBARODA.NS_Close_rate,IOC.NS_Close_rate,NHPC.NS_Close_rate,TCS.NS_Close_rate,RCF.NS_Close_rate,ADANIENT.NS_Close_rate,JYOTHYLAB.NS_Close_rate,SUNDARMFIN.NS_Close_rate,TATACONSUM.NS_Close_rate,AMBUJACEM.NS_Close_rate,GILLETTE.NS_Close_rate,ONGC.NS_Close_rate,ZYDUSLIFE.NS_Close_rate,TRENT.NS_Close_rate,BEML.NS_Close_rate,BAJFINANCE.NS_Close_rate,KANSAINER.NS_Close_rate,TTML.NS_Close_rate,LT.NS_Close_rate,JKCEMENT.NS_Close_rate,USHAMART.NS_Close_rate,ITC.NS_Close_rate,HINDCOPPER.NS_Close_rate,BAJAJ-AUTO.NS_Close_rate,IIFL.NS_Close_rate,BERGEPAINT.NS_Close_rate,TATACHEM.NS_Close_rate,JPPOWER.NS_Close_rate,WELSPUNLIV.NS_Close_rate,BHARATFORG.NS_Close_rate,CASTROLIND.NS_Close_rate,CHOLAHLDNG.NS_Close_rate,AJANTPHARM.NS_Close_rate,CUMMINSIND.NS_Close_rate,OBEROIRLTY.NS_Close_rate,RECLTD.NS_Close_rate,TVSMOTOR.NS_Close_rate,VGUARD.NS_Close_rate,TECHM.NS_Close_rate,ESCORTS.NS_Close_rate,MOTHERSON.NS_Close_rate,DIVISLAB.NS_Close_rate,BAJAJFINSV.NS_Close_rate,NATCOPHARM.NS_Close_rate,SAIL.NS_Close_rate,J&KBANK.NS_Close_rate,WIPRO.NS_Close_rate,NCC.NS_Close_rate,GLENMARK.NS_Close_rate,KPRMILL.NS_Close_rate,RKFORGE.NS_Close_rate,CUB.NS_Close_rate,GODREJIND.NS_Close_rate,JSWHL.NS_Close_rate,AARTIIND.NS_Close_rate,WELCORP.NS_Close_rate,HFCL.NS_Close_rate,RADICO.NS_Close_rate,HDFCBANK.NS_Close_rate,MASTEK.NS_Close_rate,CIPLA.NS_Close_rate,CANBK.NS_Close_rate,HCLTECH.NS_Close_rate,JBMA.NS_Close_rate,FINCABLES.NS_Close_rate,BPCL.NS_Close_rate,COROMANDEL.NS_Close_rate,CONCOR.NS_Close_rate,REDINGTON.NS_Close_rate,DCMSHRIRAM.NS_Close_rate,AXISBANK.NS_Close_rate,IGL.NS_Close_rate,PATANJALI.NS_Close_rate,THERMAX.NS_Close_rate,MOTILALOFS.NS_Close_rate,INDIANB.NS_Close_rate,IDEA.NS_Close_rate,SARDAEN.NS_Close_rate,TATAELXSI.NS_Close_rate,JBCHEPHARM.NS_Close_rate,UBL.NS_Close_rate,CHOLAFIN.NS_Close_rate,GRAPHITE.NS_Close_rate,ECLERX.NS_Close_rate,FSL.NS_Close_rate,HEROMOTOCO.NS_Close_rate,ADANIPOWER.NS_Close_rate,PERSISTENT.NS_Close_rate,INDHOTEL.NS_Close_rate,CGPOWER.NS_Close_rate,NAUKRI.NS_Close_rate,KEI.NS_Close_rate,IFCI.NS_Close_rate,CEATLTD.NS_Close_rate,MARUTI.NS_Close_rate,SAREGAMA.NS_Close_rate,BRITANNIA.NS_Close_rate,JINDALSTEL.NS_Close_rate,CARBORUNIV.NS_Close_rate,ALOKINDS.NS_Close_rate,EICHERMOT.NS_Close_rate,LUPIN.NS_Close_rate,GPPL.NS_Close_rate,ELGIEQUIP.NS_Close_rate,SIEMENS.NS_Close_rate,KEC.NS_Close_rate,BSOFT.NS_Close_rate,KIRLOSBROS.NS_Close_rate,CCL.NS_Close_rate,GODREJCP.NS_Close_rate,BAJAJHLDNG.NS_Close_rate,ELECON.NS_Close_rate,BEL.NS_Close_rate,MANAPPURAM.NS_Close_rate,DEEPAKNTR.NS_Close_rate,TRIVENI.NS_Close_rate,CENTURYPLY.NS_Close_rate,POWERGRID.NS_Close_rate,DUMMYDBRLT.NS_Close_rate,TATAPOWER.NS_Close_rate,ASTRAZEN.NS_Close_rate,HINDUNILVR.NS_Close_rate,MRPL.NS_Close_rate,BHARTIARTL.NS_Close_rate,FEDERALBNK.NS_Close_rate,SOLARINDS.NS_Close_rate,FORTIS.NS_Close_rate,UCOBANK.NS_Close_rate,ZEEL.NS_Close_rate,BLUESTARCO.NS_Close_rate,MRF.NS_Close_rate,UNIONBANK.NS_Close_rate,NEULANDLAB.NS_Close_rate,GMDCLTD.NS_Close_rate,INDUSINDBK.NS_Close_rate,EIDPARRY.NS_Close_rate,CHAMBLFERT.NS_Close_rate,CGCL.NS_Close_rate,TANLA.NS_Close_rate,KOTAKBANK.NS_Close_rate,VEDL.NS_Close_rate,PHOENIXLTD.NS_Close_rate,ZENSARTECH.NS_Close_rate,FINPIPE.NS_Close_rate,HINDPETRO.NS_Close_rate,COALINDIA.NS_Close_rate,HAVELLS.NS_Close_rate,IDBI.NS_Close_rate,JUBLFOOD.NS_Close_rate,DABUR.NS_Close_rate,ABREL.NS_Close_rate,MARICO.NS_Close_rate,GPIL.NS_Close_rate,BAYERCROP.NS_Close_rate,HSCL.NS_Close_rate,AIAENG.NS_Close_rate,BBTC.NS_Close_rate,INFY.NS_Close_rate,NAVINFLUOR.NS_Close_rate,LINDEINDIA.NS_Close_rate,GLAXO.NS_Close_rate,PAGEIND.NS_Close_rate,ENGINERSIN.NS_Close_rate,FACT.NS_Close_rate,BALRAMCHIN.NS_Close_rate,ADANIPORTS.NS_Close_rate,COFORGE.NS_Close_rate,CYIENT.NS_Close_rate,KARURVYSYA.NS_Close_rate,SJVN.NS_Close_rate,RELIANCE.NS_Close_rate,SOBHA.NS_Close_rate,UPL.NS_Close_rate,ASIANPAINT.NS_Close_rate,GAIL.NS_Close_rate,BIOCON.NS_Close_rate,KAJARIACER.NS_Close_rate
2011-03-31,63.709999084472656,145.1125030517578,621.433349609375,265.6000061035156,247.0204620361328,160.9166717529297,59.70000076293945,275.0199890136719,415.25,594.2000122070312,95.5,14.635000228881836,137.8000030517578,107.4499969482422,43.95000076293945,1343.050048828125,97.9749984741211,159.4499969482422,163.0,384.2799987792969,42.66999816894531,72.89292907714844,149.64999389648438,242.5399932861328,153.87718200683594,69.55000305175781,167.39999389648438,174.96670532226562,143.8000030517578,174.3000030517578,69.5999984741211,235.00694274902344,247.8000030517578,99.0,95.5999984741211,24.049999237060547,35.23276138305664,1243.9000244140625,11.635000228881836,201.6499938964844,65.56111907958984,310.3036804199219,31.799999237060547,223.1000061035156,150.3000030517578,82.4000015258789,999.5,298.2130126953125,154.35000610351562,60.349998474121094,472.6000061035156,123.78485107421876,1074.550048828125,250.8000030517578,475.3500061035156,226.1000061035156,130.39999389648438,27.856977462768555,121.0250015258789,221.25,575.9500122070312,133.2271270751953,195.6000061035156,59.28403854370117,89.05240631103516,7.772562026977539,79.10321807861328,133.53334045410156,146.14999389648438,59.73333358764648,379.1072387695313,263.1499938964844,2070.050048828125,182.6499938964844,6708.5,1039.25,1131.5,1.4199999570846558,190.5724945068359,71.6500015258789,161.64999389648438,21.204999923706055,101.9499969482422,118.4000015258789,159.75,104.0500030517578,18.780000686645508,95.5999984741211,14.212499618530272,102.3249969482422,1986.699951171875,16.143749237060547,202.94544982910156,17.149999618530273,43.099998474121094,327.80999755859375,61.91999816894531,148.39503479003906,2246.0,318.54998779296875,723.3818359375,65.56999969482422,94.6494140625,155.11700439453125,99.9800033569336,16.600000381469727,19.68435287475586,184.82749938964844,62.662498474121094,209.1499938964844,40.95234298706055,631.3099975585938,51.0,12.051003456115724,143.4499969482422,35.79771041870117,125.5,75.52999877929688,71.80000305175781,51.72999954223633,350.17498779296875,3364.699951171875,9.244999885559082,268.54998779296875,449.25,140.5,60.900001525878906,276.5299987792969,407.0499877929687,91.62999725341795,508.7999877929687,192.97000122070312,55.474998474121094,25.299999237060547,591.9500122070312,79.4000015258789,102.16548919677734,55.0,200.2087249755859,97.75,147.39999389648438,1787.6500244140625,194.1999969482422,157.97999572753906,98.26499938964844,574.3331909179688,6.7996110916137695,61.3033332824707,14.437259674072266,734.1777954101562,141.0,57.099998474121094,121.4000015258789,289.45001220703125,1463.25,40.086456298828125,26.592260360717773,150.786865234375,42.150001525878906,4.269999980926514,173.64999389648438,110.3625030517578,88.7426528930664,17.804443359375,498.5,254.6000061035156,95.1374969482422,59.849998474121094,12.003570556640623,169.03750610351562,141.64999389648438,7.728323936462402,337.4750061035156,51.510536193847656,55.040000915527344,169.60000610351562,87.4000015258789,90.03752136230469,61.69480514526367,283.70001220703125,18.36000061035156,19.899999618530273,32.04167175292969,181.90447998046875,937.9000244140624,11.918867111206056,207.4499969482422,12.100000381469728,130.25,234.5850067138672,121.5999984741211,321.6499938964844,121.82501220703124,119.4875030517578,2.9600000381469727,47.150001525878906,50.98749923706055,288.3500061035156,256.01068115234375,40.025001525878906,40.20000076293945,280.7699890136719,30.0,10565.0,602.9000244140625,128.9499969482422,232.75,40.67026138305664,19.969999313354492,126.9499969482422,66.1500015258789,480.0499877929687,34.97999954223633,93.25,322.4750671386719,17.950000762939453,1589.449951171875,112.75,91.8125,76.22932434082031,94.4946746826172,67.09500122070312,20.799999237060547,52.599998474121094,103.0500030517578,1262.1500244140625,5.443244934082031,186.25,697.2999877929688,115.1999969482422,22.10600852966309,134.42999267578125,416.6499938964844,64.05000305175781,45.29999923706055,881.0499877929688,82.5999984741211,52.29478454589844,134.64999389648438,19.15999984741211,121.83333587646484,795.75,33.95000076293945,17.00303077697754,66.4000015258789,17.65999984741211,52.971778869628906,66.19999694824219,57.31876373291016,,128.84426879882812,1239.9000244140625,287.1000061035156,64.5,322.1093444824219,41.85499954223633,116.6500015258789,150.89999389648438,107.0,123.5999984741211,185.7250061035156,6271.10009765625,347.25,96.8204574584961,135.6999969482422,263.6000061035156,213.6999969482422,79.25,14.907694816589355,16.649999618530273,228.9250030517578,291.3500061035156,91.375,31.299999237060547,17.469999313354492,52.82222366333008,346.5,74.13999938964844,142.4499969482422,53.915000915527344,96.0999984741211,350.54998779296875,69.08348846435547,43.92499923706055,916.3499755859376,43.599998474121094,348.3500061035156,79.05999755859375,405.1625061035156,50.16999816894531,285.6000061035156,1031.4749755859375,1627.6500244140625,152.35000610351562,39.150001525878906,70.05000305175781,136.64999389648438,36.900001525878906,161.75,67.59616088867188,22.200000762939453,239.80661010742188,293.5,99.63333129882812,252.5800018310547,87.00004577636719,57.508331298828125,37.67499923706055,2102862.81754535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
